rid,complete,start,end,duration,uniq,qra,qcheck,q1t,q1a,q1t2,q1b,q2t,q2a,q2t2,q2b,q3t,q3a,q3t2,q3b,q4t,q4a,q4t2,q4b,q5t,q5a,q5t2,q5b,q6t,q6a,q6t2,q6b,q7t,q7a,q7t2,q7b,q8t,q8a,q8t2,q8b,q9t,q9a,q9t2,q9b,q10t,q10a,q10t2,q10b,q11t,q11a,q11t2,q11b,q12t,q12a,q12t2,q12b,q13t,q13a,a13t2,q13b,q14t,q14a,q14t2,q14b,q15t,q15a,q15t2,q15b,q16t,q16a,q16t2,q16b,q17t,q17a,q17t2,q17b,q18t,q18a,q18t2,q18b
225,COMPLETED,10/7/2009 16:22,10/7/2009 16:24,72,1r979769,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254957816,1,35,Option B has too great of a probability that no one will survive. At least A has some survivors,,,,,,,,,,,,,,,,,,,,
226,COMPLETED,10/7/2009 16:25,10/7/2009 16:27,107,1r941049,3,5,,,,,,,,,1254957985,1,49,Better to at least save some because the odds are too low to save all.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,COMPLETED,10/7/2009 16:26,10/7/2009 16:29,189,1r357701,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254958037,1,117,"All the people should have a chance of being saved, instead of knowing as a fact that 2/3 of them won't.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,COMPLETED,10/7/2009 16:29,10/7/2009 16:30,59,1r377509,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254958236,1,12,Better ods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,COMPLETED,10/7/2009 16:32,10/7/2009 16:36,236,1r724369,5,5,,,,,,,,,,,,,,,,,1254958566,1,24,"Saving some people is always better than saving nobody, it's not worth the risk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,COMPLETED,10/7/2009 16:32,10/7/2009 16:34,98,1r276577,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254958439,2,16,TO SAVE MORE POEPLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,COMPLETED,10/7/2009 16:33,10/7/2009 16:35,100,1r732318,4,5,,,,,,,,,,,,,1254958486,2,46,"The chance for no one to die makes it a better choice than knowing that 401 people will die... Hypocratic oath requires to ""do no harm"" whenever that is possible.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,COMPLETED,10/7/2009 16:48,10/7/2009 16:49,42,1r402683,7,5,,,,,,,,,,,,,,,,,,,,,,,,,1254959372,2,8,hfgr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,COMPLETED,10/7/2009 16:53,10/7/2009 16:54,89,1r132514,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254959666,1,21,The second choice guarantees death.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,COMPLETED,10/7/2009 16:58,10/7/2009 16:59,47,1r501703,6,5,,,,,,,,,,,,,,,,,,,,,1254959941,2,12,higher odds of less dying,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,COMPLETED,10/7/2009 17:02,10/7/2009 17:04,119,1r858963,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254960197,2,80,"Because there is a 33% chance that everybody could survive, meaning that, even if all 600 people didn't survive, then there is a decent chance that more than 200 people would live.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,COMPLETED,10/7/2009 17:04,10/7/2009 17:06,124,1r1033281,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254960348,2,69,"I feel like the deaths of 200 people are being bet on, basically.  Under the first scenario, there are 400 certain deaths and 200 certain undeaths.  But people are going to die.  In the second scenario, there is the possibility that no one will die and I am willing to risk the lives of those 200 people to prevent possibly 400 people from dying.",,,,,,,,,,,,,,,,
237,COMPLETED,10/7/2009 17:09,10/7/2009 17:12,177,1r682412,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254960733,1,35,I'm a gambler. I like the odds.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,COMPLETED,10/7/2009 17:15,10/7/2009 17:16,55,1r554884,4,7,,,,,,,,,,,,,1254960962,2,17,math wise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,COMPLETED,10/7/2009 17:16,10/7/2009 17:18,133,1r695302,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254961073,1,31,I assumed a=c and b=d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,COMPLETED,10/7/2009 17:23,10/7/2009 17:27,244,1r368535,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254961457,1,186,"because with (A),  200 people would be saved. with (B), there is a 66.6% probability that no one would survive. In the (A) scenario, at least one third would live.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,COMPLETED,10/7/2009 17:27,10/7/2009 17:42,941,1r622231,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254962555,2,24,more people are expected to survive
242,COMPLETED,10/7/2009 17:36,10/7/2009 17:38,92,1r457942,7,5,,,,,,,,,,,,,,,,,,,,,,,,,1254962257,1,35,The first option gives me the best odds of at least some people surviving.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,COMPLETED,10/7/2009 17:49,10/7/2009 17:50,57,1r343267,5,7,,,,,,,,,,,,,,,,,1254963015,2,12,all or nothing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,COMPLETED,10/7/2009 18:22,10/7/2009 18:22,44,1r711013,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254964958,2,19,had to pick one and did not really like either choice,,,,,,,,,,,,,,,,
246,COMPLETED,10/7/2009 18:23,10/7/2009 18:25,133,1r1013480,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254965092,1,39,"You didn't offer any other choices.  Both answers come out the same.  I had to make a choice, so I went with A."
247,COMPLETED,10/7/2009 18:40,10/7/2009 18:42,82,1r400600,4,5,,,,,,,,,,,,,1254966112,1,26,Program A allows for a definite chance that some of the people will survive.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,COMPLETED,10/7/2009 18:41,10/7/2009 18:42,92,1r591578,3,5,,,,,,,,,1254966133,1,27,to save the most people with a sure bet is the best thing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,COMPLETED,10/7/2009 18:42,10/7/2009 18:44,101,1r654989,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254966227,1,34,It looks like the greatest chance that the most people will live.
250,COMPLETED,10/7/2009 18:49,10/7/2009 18:50,52,1r440673,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254966613,1,13,more people saved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,COMPLETED,10/7/2009 18:53,10/7/2009 18:54,58,1r1025082,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254966875,1,22,Because the first one was definite and the second one was probable.,,,,,,,,,,,,,,,,
252,COMPLETED,10/7/2009 18:57,10/7/2009 18:58,56,1r593769,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254967080,2,27,Choice be doesnt guarantee that people will die.,,,,,,,,
253,COMPLETED,10/7/2009 19:12,10/7/2009 19:13,56,1r558848,7,5,,,,,,,,,,,,,,,,,,,,,,,,,1254967976,2,19,rather try to save the most.  take a gamble.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,COMPLETED,10/7/2009 19:22,10/7/2009 19:24,107,1r158100,17,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254968609,2,32,This appears to favor the laws of probability,,,,
257,COMPLETED,10/7/2009 19:32,10/7/2009 19:34,84,1r1047190,15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254969203,2,44,"seems a toss up to me, but this way all can be saved",,,,,,,,,,,,
258,COMPLETED,10/7/2009 19:36,10/7/2009 19:39,127,1r670786,1,5,1254969476,1,68,200 people who will definitely be saved is a better option than taking a 60% chance that noone will be saved.  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,COMPLETED,10/7/2009 19:38,10/7/2009 19:39,108,1r353380,3,5,,,,,,,,,1254969532,1,60,It just seems logical to me to at least have a definite answer without taking the risks of losing everyone.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,COMPLETED,10/7/2009 19:40,10/7/2009 19:41,87,1r854768,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254969679,2,26,could be more or less than estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,COMPLETED,10/7/2009 19:43,10/7/2009 19:43,53,1r678138,7,5,,,,,,,,,,,,,,,,,,,,,,,,,1254969826,2,10,better odds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,COMPLETED,10/7/2009 19:47,10/7/2009 19:48,69,1r63281,4,5,,,,,,,,,,,,,1254970071,2,19,Less or possibly no people will die.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,COMPLETED,10/7/2009 19:57,10/7/2009 20:00,162,1r422558,1,5,1254970709,1,118,"Program A will save 200 people.  Program B has no guarantee on the number of people it will save, it could save 200 people, more, less or none.  In Program A, 200 people are assured of survival.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,COMPLETED,10/7/2009 20:18,10/7/2009 20:20,117,1r258676,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254971984,2,28,200 is a assured figure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,COMPLETED,10/7/2009 20:24,10/7/2009 20:26,80,1r640747,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254972321,1,40,More people will live for sure not probability,,,,,,,,,,,,,,,,,,,,,,,,
266,COMPLETED,10/7/2009 20:54,10/7/2009 20:56,168,1r482260,6,5,,,,,,,,,,,,,,,,,,,,,1254974135,2,84,"Choice A was definate, choice B was less definate and left the option that less than 399 people would die",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,COMPLETED,10/7/2009 23:16,10/7/2009 23:17,35,1r403520,2,1,,,,,1254982620,1,28,just feel that if people had to die then as few as possible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,COMPLETED,10/8/2009 0:11,10/8/2009 0:12,89,1r489772,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254985960,1,19,MATH,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,COMPLETED,10/8/2009 0:49,10/8/2009 0:53,238,1r661820,5,5,,,,,,,,,,,,,,,,,1254988257,1,161,2/3 probability that NOONE would be saved is a pretty big risk  so 201 people saved is the best odds that I can see...  600 saved SOUNDs good-till you read it's only 1/3 probability..  pretty difficult decision,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,COMPLETED,10/8/2009 1:50,10/10/2009 14:43,219169,1r320506,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255210975,2,9,more certain outcome
273,COMPLETED,10/8/2009 2:11,10/8/2009 2:13,138,1r25480,7,5,,,,,,,,,,,,,,,,,,,,,,,,,1254993159,2,72,"Either way there was going to be collateral damage that could possibly occur, so why not TRY and save EVERYONE?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,COMPLETED,10/8/2009 2:42,10/8/2009 2:44,81,1r468325,4,5,,,,,,,,,,,,,1254995028,1,15,better expectation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,COMPLETED,10/8/2009 3:17,10/8/2009 3:20,202,1r252435,6,1,,,,,,,,,,,,,,,,,,,,,1254997209,1,16,less people die,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,COMPLETED,10/8/2009 3:28,10/8/2009 3:29,106,1r508189,4,5,,,,,,,,,,,,,1254997724,2,74,gambler for greater outcome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,COMPLETED,10/8/2009 5:01,10/8/2009 5:03,107,1r455605,2,5,,,,,1255003331,2,65,There is aways hope that the worst won't happen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,COMPLETED,10/8/2009 6:14,10/8/2009 6:16,128,1r48176,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255007780,2,33,I don't like to see anyone die but there is that slim one third chance that no one will die.,,,,,,,,,,,,,,,,
280,COMPLETED,10/8/2009 6:26,10/8/2009 6:27,52,1r467144,15,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255008452,2,19,the most hope to the most people,,,,,,,,,,,,
281,COMPLETED,10/8/2009 6:28,10/8/2009 6:29,61,1r914069,4,5,,,,,,,,,,,,,1255008547,1,27,A guarantees some people live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,COMPLETED,10/8/2009 6:34,10/8/2009 6:35,33,1r188300,17,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255008903,1,8,not sure,,,,
283,COMPLETED,10/8/2009 7:25,10/8/2009 7:26,52,1r139356,1,5,1255011988,1,13,odds are better,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,COMPLETED,10/8/2009 7:32,10/8/2009 7:38,374,1r939277,1,5,1255012592,1,115,  percentages seem to favor choice B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,COMPLETED,10/8/2009 7:44,10/8/2009 7:47,174,1r1027572,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255013179,2,64,It seemed to be the better of the 2 choices.,,,,,,,,,,,,,,,,,,,,,,,,
286,COMPLETED,10/8/2009 8:07,10/8/2009 8:10,145,1r453784,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255014563,1,50,The statistics include the words probability and possibility....making answer A positive that 200 people will be saved.,,,,,,,,
287,COMPLETED,10/8/2009 8:26,10/8/2009 8:29,193,1r832491,7,5,,,,,,,,,,,,,,,,,,,,,,,,,1255015657,2,138,"The worst case would be that all 600 die, however, there would be an equal chance all 600 would survive. If you look at the in between  you would probably save the original 200 in the A choice and more possibly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,COMPLETED,10/8/2009 8:33,10/8/2009 8:37,287,1r928582,6,5,,,,,,,,,,,,,,,,,,,,,1255016061,2,218,"It's worth a shot if 100% success is possible, you have to try it.  Option A is just an acceptable loss with no attempt of improvement.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,COMPLETED,10/8/2009 8:48,10/8/2009 8:49,47,1r353263,7,5,,,,,,,,,,,,,,,,,,,,,,,,,1255016954,2,27,Better to have a chance that all be saved than only  200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,COMPLETED,10/8/2009 8:57,10/8/2009 8:58,55,1r635958,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255017508,1,14,More people will probably live
292,COMPLETED,10/8/2009 10:36,10/8/2009 10:39,166,1r688762,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255023502,1,61,They appear to be the same but I'll go with the odds.
293,COMPLETED,10/8/2009 11:11,10/8/2009 11:13,96,1r331026,17,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255025576,1,32,600 people saved would be better than just 200,,,,
294,COMPLETED,10/8/2009 11:17,10/8/2009 11:20,142,1r387154,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255025919,2,83,The question posed choices C & D. The available answers were A & B. Please confirm the validity of this survey. I selected the option where there is a 1/3 chance of complete survival and 2/3 that none survive. It's worth the chance to have everyone survive instead of the alternative of a guarantee of 400 not surviving.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,COMPLETED,10/8/2009 11:41,10/8/2009 11:42,93,1r630914,17,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255027326,2,30,I don't really know.,,,,
296,COMPLETED,10/8/2009 11:48,10/8/2009 11:52,205,1r895257,17,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255027777,2,155,Choice B stated that 200 people would be saved whereas Choice A gives odds - either 2/3 MAY survive or no one survives.,,,,
297,COMPLETED,10/8/2009 12:20,10/8/2009 12:21,95,1r687938,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255029686,1,22,don't want either choice,,,,,,,,
298,COMPLETED,10/8/2009 13:05,10/8/2009 13:06,47,1r695328,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255032350,1,15,No probability.,,,,,,,,
299,COMPLETED,10/8/2009 13:19,10/8/2009 13:21,132,1r857148,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255033258,2,30,percentages work better for option b,,,,,,,,,,,,,,,,,,,,
300,COMPLETED,10/8/2009 15:09,10/8/2009 15:12,211,1r479080,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255039864,1,102,"i really don't like this type of question, especially given my math science and medical knowledge.    OK: 600 'gonna' die  a says only 200 will; while b says maybe all will be saved, but probably all will die, I think this isn't the good choice.",,,,,,,,,,,,,,,,,,,,
301,COMPLETED,10/8/2009 16:24,10/8/2009 16:27,164,1r1013222,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255044353,2,99,"If 1/3 of the people in B = 200 people in A.  So, possibly the other 2/3 of people in B  might be saved",,,,,,,,,,,,,,,,,,,,,,,,
302,COMPLETED,10/8/2009 17:20,10/8/2009 17:23,222,1r874711,17,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255047741,2,87,There is a greater than 50 % probability that no one will be saved.  I assumed program b would save 200 because no probability is given,,,,
303,COMPLETED,10/8/2009 17:48,10/8/2009 17:49,43,1r457233,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255049326,1,18,JUST THOUGHT THE ANSWER WAS RIGHT ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,COMPLETED,10/8/2009 17:50,10/8/2009 17:50,54,1r537453,3,5,,,,,,,,,1255049442,2,17,people will be saved  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,COMPLETED,10/8/2009 20:33,10/8/2009 20:40,379,1r858109,2,5,,,,,1255059312,1,299,In program B  1/3 is less than half percentage of people that people may not die. I feel that program A has the maximum of people who may die but there is always those who overcome.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,COMPLETED,10/8/2009 21:45,10/8/2009 21:47,97,1r280028,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255063581,1,62,they bring it over in the usa people just take of themselves they dont controll thier cough are any care to have contact with people on plains and busses,,,,,,,,,,,,,,,,
307,COMPLETED,10/8/2009 21:50,10/12/2009 13:41,316272,1r304912,16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255380029,2,62,"I would rather risk 2/3 amount of deaths if there is a possibility that everyone can be saved, rather than just concede that X amount will die ",,,,,,,,
308,COMPLETED,10/9/2009 5:29,10/9/2009 5:30,61,1r454066,5,3,,,,,,,,,,,,,,,,,1255091430,1,15,more people will survive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,COMPLETED,10/9/2009 6:39,10/9/2009 6:42,176,1r378062,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255095700,2,41,Basically the same thing in different words.,,,,,,,,,,,,,,,,,,,,
310,COMPLETED,10/9/2009 6:50,10/9/2009 6:51,63,1r441835,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255096267,2,29,I'd rather not hear about many people dying and I sure don't want to be one of them!,,,,,,,,,,,,,,,,
312,COMPLETED,10/9/2009 7:16,10/9/2009 7:17,78,1r237807,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255097832,2,34,It gives you more hope than just hearing 400 people will die. The second one sound easier to take. ,,,,,,,,
313,COMPLETED,10/9/2009 7:20,10/13/2009 17:43,383015,1r725740,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255098070,1,382959,easy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,COMPLETED,10/9/2009 8:38,10/9/2009 8:39,87,1r376235,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255102760,2,19,Best Choice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,COMPLETED,10/9/2009 8:48,10/9/2009 8:49,58,1r744933,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255103326,2,25,a higher percentage will be save,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,COMPLETED,10/9/2009 9:04,10/9/2009 9:06,81,1r1056061,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255104336,1,37,1/3 of the 600 to be likely be saved is less than 200 actualy saved,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,COMPLETED,10/9/2009 9:45,10/9/2009 9:47,136,1r523269,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255106805,1,66,better that a few may die then to loose all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,COMPLETED,10/9/2009 12:18,10/9/2009 12:19,59,1r760052,1,3,1255115935,1,19,odds are better. guarnatee that some will be saved.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,COMPLETED,10/9/2009 13:48,10/9/2009 13:50,146,1r2624754,2,5,,,,,1255121362,2,96,"Because 66% times 600 is still 400.  So the odds are even, but program B could save more people.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,COMPLETED,10/9/2009 13:55,10/9/2009 13:56,78,1r3920341,2,5,,,,,1255121756,2,46,"Because there is a chance that no one will die, which is ideal.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,COMPLETED,10/9/2009 13:58,10/9/2009 13:59,77,1r3491575,3,5,,,,,,,,,1255121929,2,38,There is a possibility that everyone will be saved that outwighs for me thatthere is a lesser chance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,COMPLETED,10/9/2009 13:58,10/9/2009 13:59,71,1r1252181,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255121967,2,20,Less people dying the better
325,COMPLETED,10/9/2009 13:59,10/9/2009 14:00,48,1r3581850,5,5,,,,,,,,,,,,,,,,,1255122023,1,18,Because it is for sure that at least some people will be saved.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,COMPLETED,10/9/2009 14:01,10/9/2009 14:02,51,1r3632752,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255122144,2,12,Odds were good,,,,,,,,,,,,,,,,,,,,
327,COMPLETED,10/9/2009 14:02,10/9/2009 14:04,104,1r3491136,5,5,,,,,,,,,,,,,,,,,1255122227,1,50,I would go with the option that offers the most firm chance of saving people over the one with only the probability of some or none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,COMPLETED,10/9/2009 14:04,10/9/2009 14:06,84,1r2804705,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255122330,1,30,I would take the suraty instead of the possibiliy.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,COMPLETED,10/9/2009 14:05,10/9/2009 18:09,14640,1r4030121,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255122375,1,14581,"Although the amounts appear to be the same, 1/3 sounds as if it is more people than just the flat number of 200.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
